Date,Open,High,Low,Close
1998-01-20,42.94954101780309,43.518751802376386,42.725306466304524,43.501502990722656
1998-01-21,43.10477208306348,43.26001135827259,42.65630306579271,42.96678161621094
1998-01-22,42.60457992553711,42.975429507884904,42.466589383268165,42.60457992553711
1998-01-23,42.77703371914951,42.9150241505016,42.12157917022706,42.50105285644531
1998-01-26,42.70805872035971,42.87192243515915,42.46657535118158,42.673561096191406
1998-01-27,42.57007760731069,43.36352313807904,42.54420438348128,43.17378616333008
1998-01-28,43.26000555318679,43.73434771934015,43.17376152297708,43.67397689819336
1998-01-29,43.63946014668518,44.29491448880931,43.54459175506196,43.82919692993164
1998-01-30,44.12244258964115,44.12244258964115,43.58772964191681,43.734344482421875
1998-02-02,44.50193061203253,44.88140443895684,44.38118893982934,44.7175407409668
1998-02-03,44.7088925770038,45.07974180169732,44.51915576436991,45.07111740112305
1998-02-04,44.82963180541992,45.071115008681126,44.60539740239166,44.82963180541992
1998-02-05,45.15736732842441,45.2091137386556,44.56228361076565,44.83826446533203
1998-02-06,44.98489910093066,45.35574853753726,44.90727945140835,45.321250915527344
1998-02-09,45.31264779801855,45.39889189356103,44.95042259674014,45.140159606933594
1998-02-10,45.27817019749656,46.002620920656504,45.217799303899895,45.89912796020508
1998-02-11,45.79563499975366,46.028494160769355,45.726639692786044,45.89912796020508
1998-02-12,45.666217889422526,46.42516541997384,45.46785660302844,46.19230651855469
1998-02-13,46.00256396114949,46.27854484730562,45.90769553153332,46.16642761230469
1998-02-17,46.53727479955963,46.76150925930548,46.30441593751588,46.39928436279297
1998-02-18,46.40793502489256,46.75291131201311,46.27856891722235,46.70978927612305
1998-02-19,46.71840854655441,46.752906171473406,46.269939422607415,46.26993942260742
1998-02-20,46.4079061224587,46.62351616762902,45.98531043392488,46.520023345947266
1998-02-23,46.916817684909354,46.916817684909354,46.3476062938792,46.502845764160156
1998-02-24,46.43378327574049,46.58902252146176,46.1060559792178,46.36478805541992
1998-02-25,46.50282495927987,47.003040806393784,46.407956436551366,46.74430847167969
1998-02-26,46.70111012240069,47.03746160804679,46.58899296051866,47.00296401977539
1998-02-27,46.97713122345227,47.44284906557939,46.85638956067857,47.24448776245117
1998-03-02,47.33069484041766,47.39106562465288,47.071962907980975,47.313446044921875
1998-03-03,47.03753382600256,47.53774962393218,47.020285005384295,47.52912521362305
1998-03-04,47.261711151267995,47.39970154878995,46.97710595637898,47.209964752197266
1998-03-05,46.640773617118384,47.06336938398947,46.48553435581881,46.79601287841797
1998-03-06,46.96847133310847,47.48593521118164,46.96847133310847,47.48593521118164
1998-03-09,47.261744003629055,47.78783275987383,47.2444951919489,47.39973449707031
1998-03-10,47.675695888759854,47.882681543848534,47.55495425662479,47.86543273925781
1998-03-11,47.98617042344192,48.15003405357229,47.874053202826396,48.020668029785156
1998-03-12,47.98617746881006,48.05517269162647,47.64120135472803,47.960304260253906
1998-03-13,48.12416508356038,48.158662692939274,47.52045691942969,47.554954528808594
1998-03-16,47.779195907500096,48.27941131591796,47.65845425719233,48.27941131591797
1998-03-17,48.17589996946395,48.45188077845479,48.063782765811425,48.44325637817383
1998-03-18,48.34841954578961,48.58127850542863,48.175931427538494,48.564029693603516
1998-03-19,48.57265265295732,48.736516360415806,48.486408596400224,48.70201873779297
1998-03-20,48.88309209203871,49.348809624319955,48.72785291461163,49.210819244384766
1998-03-23,49.228106024996585,49.228106024996585,48.78826134958053,48.84000778198242
1998-03-24,49.10736433465026,49.59895544232063,49.08149111845709,49.36609649658203
1998-03-25,49.711076967156224,49.711076967156224,48.71064585539527,49.05562210083008
1998-03-26,49.038393866696374,49.28850174959019,48.85728126184224,48.91765213012695
1998-03-27,49.314283301079456,49.34878087596653,48.503590291233095,48.719200134277344
1998-03-30,48.727877365701886,48.88311662102625,48.40015004890601,48.65888214111328
1998-03-31,48.831413556970155,49.29713173642554,48.60717887797312,48.67617416381836
1998-04-01,48.77100402003681,49.23672183030772,48.41740346038668,49.09010696411133
1998-04-02,49.07283111916051,49.814529445390356,49.02970912344947,49.76278305053711
1998-04-03,49.81459952045802,49.995712157218684,49.57311600477713,49.728355407714844
1998-04-06,50.15952197084123,50.36650761858886,49.86629230319877,49.883541107177734
1998-04-07,49.88353302357364,49.892157424165546,49.26257618095654,49.61617660522461
1998-04-08,49.71106640659181,49.71106640659181,49.02973846659862,49.27984619140625
1998-04-09,49.486818615661456,49.93528751911464,49.46956981168248,49.883541107177734
1998-04-13,50.081931739973385,50.081931739973385,49.43510121121534,49.8663215637207
1998-04-14,49.96983122027092,50.5131690467944,49.96983122027092,50.47004699707031
1998-04-15,50.59077360982663,50.78913497924804,50.34066579620833,50.78913497924805
1998-04-16,50.61661239380532,50.61661239380532,50.116397106901125,50.26301193237305
1998-04-17,50.26959190492148,50.83227891608385,50.18302467243496,50.80630874633789
