Date,Open,High,Low,Close
1998-12-22,5.877264183543095,5.877264183543095,5.7952985763549805,5.7952985763549805
1998-12-23,5.7892279244515334,5.7892279244515334,5.75887015017847,5.771013259887695
1998-12-24,5.871193898118232,5.889408563779406,5.859050787677449,5.877265453338623
1998-12-28,5.865122281130972,5.877265391443872,5.837800653505264,5.846907615661621
1998-12-29,5.871190263983909,5.959228130764449,5.871190263983909,5.944048881530762
1998-12-30,5.974408924641005,5.98958817968225,5.89547872543335,5.89547872543335
1998-12-31,5.8742289543151855,5.8742289543151855,5.834763482140767,5.8742289543151855
1999-01-04,5.831727998775237,5.87726428328442,5.755833203051271,5.7801194190979
1999-01-05,5.825658842317731,5.849945068359375,5.801372616276087,5.849945068359375
1999-01-06,5.868156533488685,5.928872065438095,5.868156533488685,5.9106574058532715
1999-01-07,5.910661316578926,5.971376888700143,5.877267381333813,5.889410495758057
1999-01-08,5.907623665360496,5.928874480778271,5.849944257088973,5.922802925109863
1999-01-11,5.889409657416342,5.889409657416342,5.743692305067897,5.7649431228637695
1999-01-12,5.758869323630566,5.85297803979171,5.737618514111167,5.7679762840271
1999-01-13,5.731547387239232,5.849943069312383,5.731547387239232,5.8074421882629395
1999-01-14,5.725477535068767,5.783157689934694,5.682976641383209,5.710299015045166
1999-01-15,5.73154546344091,5.789225581797331,5.716366953024778,5.737617015838623
1999-01-19,5.913693944409779,5.93190860748291,5.828692183401836,5.93190860748291
1999-01-20,5.93797819170898,5.971372100175059,5.883334220619633,5.907620429992676
1999-01-21,5.950125929070542,5.950125929070542,5.8863749504089355,5.8863749504089355
1999-01-22,5.846907774444486,5.968338880871163,5.822621553159151,5.925837993621826
1999-01-25,5.925837888556633,5.925837888556633,5.704226493835449,5.704226493835449
1999-01-26,5.7679759186842245,5.8165483474731445,5.6799387620825295,5.8165483474731445
1999-01-27,5.801369978462554,5.801369978462554,5.728511333465576,5.728511333465576
1999-01-28,5.743688568236336,5.81654719700889,5.737617015838623,5.737617015838623
1999-01-29,5.737618293511967,5.761904508510959,5.673867349717844,5.728511333465576
1999-02-01,5.761905441991257,5.761905441991257,5.682975230457131,5.716369152069092
1999-02-02,5.643510467387998,5.655653576794797,5.567615663017216,5.640474319458008
1999-02-03,5.610116137682243,5.676903234559413,5.610116137682243,5.670831680297852
1999-02-04,5.661726464388915,5.661726464388915,5.585831642150879,5.585831642150879
1999-02-05,5.607080897149683,5.63743866935635,5.588866233825684,5.588866233825684
1999-02-08,5.591901640468076,5.628330967116076,5.5797585315854095,5.588866233825684
1999-02-09,5.601012249804919,5.664763233949356,5.588869134619604,5.613155364990234
1999-02-10,5.613155433000465,5.63137010599913,5.570654529336912,5.573689937591553
1999-02-11,5.588864005072403,5.628328722624872,5.570649349012128,5.597970962524414
1999-02-12,5.625295027815451,5.625295027815451,5.4826131413763655,5.506899356842041
1999-02-16,5.579758570676194,5.607080936431885,5.5645800550447975,5.607080936431885
1999-02-17,5.591900290423677,5.682973585055985,5.5676140785217285,5.5676140785217285
1999-02-18,5.591901808411572,5.743690674003635,5.5676155899168425,5.667796611785889
1999-02-19,5.637438708851233,5.66476033345037,5.585830125160064,5.607080936431885
1999-02-22,5.628330923626365,5.789227485656738,5.628330923626365,5.789227485656738
1999-02-23,5.7376189872568055,5.7376189872568055,5.585830125160064,5.607080936431885
1999-02-24,5.625296315569866,5.743691272490015,5.625296315569866,5.658689498901367
1999-02-25,5.622260402169144,5.628331957679046,5.5129724029909095,5.537258625030518
1999-02-26,5.576720221476771,5.576720221476771,5.491718503553438,5.570648670196533
1999-03-01,5.525114937166197,5.525114937166197,5.45529242667042,5.488685607910156
1999-03-02,5.525113652910671,5.540292907150728,5.406718730926514,5.406718730926514
1999-03-03,5.409752368927002,5.4431462726466195,5.409752368927002,5.409752368927002
1999-03-04,5.455293859476069,5.494758605957031,5.440114597720995,5.494758605957031
1999-03-05,5.585830086026743,5.597973194909409,5.522079134971015,5.588866233825684
1999-03-08,5.564578089721604,5.564578089721604,5.497791013987205,5.525112628936768
1999-03-09,5.531184967823041,5.552435774611317,5.476540988997128,5.509934902191162
1999-03-10,5.4856495990495695,5.512971222414996,5.482613451366456,5.491721153259277
1999-03-11,5.497789957944705,5.567612425858862,5.482610709433536,5.534219264984131
1999-03-12,5.61315102955912,5.619222582462291,5.567614012207162,5.594936370849609
1999-03-15,5.619225139532786,5.634403658119631,5.585831212791013,5.610117435455322
1999-03-16,5.591901640468076,5.619224006032351,5.558508461619017,5.588866233825684
1999-03-17,5.601010328462826,5.61315343948263,5.537258625030518,5.537258625030518
1999-03-18,5.525113199433663,5.619222640991211,5.525113199433663,5.619222640991211
1999-03-19,5.592015419229326,5.622572880536589,5.515622138977051,5.515622138977051
1999-03-22,5.515621575959969,5.57979186513904,5.515621575959969,5.533956050872803
1999-03-23,5.485064361387205,5.485064361387205,5.326165571751935,5.35977840423584
1999-03-24,5.396446536442828,5.457561446255318,5.32922013564909,5.433115482330322
1999-03-25,5.436171685380257,5.436171685380257,5.384223638215937,5.414781093597412
1999-03-26,5.332276605245407,5.356722570779984,5.3108860123868205,5.344499588012695
1999-03-29,5.3567230756670545,5.387280535465408,5.31699800491333,5.31699800491333
1999-03-30,5.268105198289747,5.295607280577365,5.231436252593994,5.231436252593994
1999-03-31,5.268103490110303,5.277271096577456,5.219211578369141,5.219211578369141
1999-04-01,5.240602170458602,5.32921838760376,5.240602170458602,5.32921838760376
1999-04-05,5.3444988828557225,5.393390807474041,5.3169968022421354,5.372000217437744
1999-04-06,5.378112417606906,5.402558383141484,5.338388096629051,5.344499588012695
1999-04-07,5.390335129292232,5.427004075750002,5.365889164987052,5.414781093597412
1999-04-08,5.4331156427936005,5.5797914306755425,5.4331156427936005,5.558401584625244
1999-04-09,5.567569651344949,5.567569651344949,5.506454726522283,5.518677711486816
1999-04-12,5.524789922622614,5.607295454881266,5.506455442790902,5.598127841949463
1999-04-13,5.5981244268216255,5.604235916370557,5.5064520835876465,5.5064520835876465
1999-04-14,5.5247877138155,5.5247877138155,5.423948488072497,5.427003860473633
1999-04-15,5.442283657852767,5.5033985740216265,5.442283657852767,5.48200798034668
1999-04-16,5.512563414189887,5.5553438397988995,5.509508042519237,5.543120861053467
1999-04-19,5.598127841949463,5.695911734385262,5.588960975049554,5.598127841949463
1999-04-20,5.604236358700252,5.659239768981934,5.604236358700252,5.659239768981934
1999-04-21,5.683684919487996,5.7600789070129395,5.6439606129588835,5.7600789070129395
1999-04-22,5.7478579169033965,5.7478579169033965,5.668408530331851,5.741746425628662
1999-04-23,5.775359324372995,5.775359324372995,5.732578884933195,5.738690376281738
1999-04-26,5.738691158417206,5.778416230612757,5.708133697509766,5.708133697509766
1999-04-27,5.68063151288132,5.744801798250204,5.68063151288132,5.741746425628662
1999-04-28,5.766193787592522,5.778416773103018,5.717301845550537,5.717301845550537
1999-04-29,5.815082353020527,5.833416820640091,5.796747885400964,5.799803256988525
1999-04-30,5.775361746312815,5.7875847341357,5.671466349818299,5.723414421081543
1999-05-03,5.7417464314505295,5.827307309383564,5.7417464314505295,5.8089728355407715
1999-05-04,5.84258363766723,5.84258363766723,5.744799811095394,5.7600789070129395
1999-05-05,5.7723034826867385,5.8059163093566895,5.747857519278921,5.8059163093566895
1999-05-06,5.763139018704814,5.781473501266972,5.683689594268799,5.683689594268799
1999-05-07,5.753969669342041,5.787582499862889,5.753969669342041,5.753969669342041
1999-05-10,5.7539694776689245,5.7539694776689245,5.735635003623296,5.738690376281738
1999-05-11,5.7234099720485005,5.763134278577613,5.680629547923322,5.7600789070129395
1999-05-12,5.747858291073972,5.775359630584717,5.71730083271109,5.775359630584717
1999-05-13,5.75396890616172,5.867031111864144,5.75396890616172,5.851752758026123
1999-05-14,5.7998052197228125,5.7998052197228125,5.741746425628662,5.741746425628662
1999-05-17,5.778418016482503,5.863978933466671,5.735637557990419,5.860922813415527
1999-05-18,5.851754179524564,5.851754179524564,5.723412842776071,5.732579708099365
1999-05-19,5.790637850610871,5.8578642487676476,5.790637850610871,5.851752758026123
1999-05-20,5.845640527443623,5.888420957219886,5.805915469635634,5.839529037475586
1999-05-21,5.805918585652051,5.821197691788134,5.784528732299805,5.784528732299805
1999-05-24,5.851752695853188,5.873142540205473,5.808972261117039,5.84258508682251
1999-05-25,5.867031659452146,5.934258063883369,5.842585694204429,5.848697185516357
1999-05-26,5.839529075416574,5.894532485486283,5.8120269973659715,5.879253387451172
1999-05-27,5.854809435045268,5.854809435045268,5.77536003770123,5.778416156768799
1999-05-28,5.793690479856113,5.808969572491603,5.790635108947754,5.790635108947754
1999-06-01,5.772303566288413,5.787581920623779,5.720355520278624,5.787581920623779
1999-06-02,5.808972511931224,5.815084002871693,5.7509129749809675,5.787581920623779
1999-06-03,5.787583138134434,5.787583138134434,5.711189858323833,5.732579708099365
1999-06-04,5.781471080138904,5.818140029907227,5.77535958851085,5.818140029907227
1999-06-07,5.854810019334157,5.882312109559885,5.8334201678535464,5.867033004760742
1999-06-08,5.900646587699763,5.91898106583964,5.867033004760742,5.867033004760742
1999-06-09,5.89147838123862,5.922035841722224,5.8853668891419,5.912868976593018
1999-06-10,5.867031851316715,5.867031851316715,5.8120284277106204,5.86397647857666
1999-06-11,5.867032574456486,5.8731440667215455,5.8181406363360155,5.824252128601074
1999-06-14,5.8975909376258135,5.992319455235745,5.8945355640419494,5.986207962036133
1999-06-15,5.998429645253214,6.025930985660754,5.989262034429553,5.992318153381348
1999-06-16,6.007597869815248,6.062601309111624,6.007597869815248,6.050378322601318
