Date,Open,High,Low,Close
1999-03-10,43.07972616431471,43.106058515270895,42.36875268849778,43.027061462402344
1999-03-11,43.34303842189106,43.5931956910332,42.39507403356294,43.237709045410156
1999-03-12,43.079717476567374,43.1060498222132,41.842097231213664,42.184417724609375
1999-03-15,42.50042882937829,43.44839378468041,42.05277871159674,43.395729064941406
1999-03-16,43.58003969800745,43.948692601797234,43.106057393134854,43.764366149902344
1999-03-17,43.76436004638672,43.81702473958333,43.31671015421549,43.44837188720703
1999-03-18,43.395715665873965,44.317347976739,43.382549490004465,44.291015625
1999-03-19,44.87034054861482,44.87034054861482,43.1324048231403,43.15873718261719
1999-03-22,43.343049740334806,43.44837914432104,42.55307921043806,42.632076263427734
1999-03-23,42.39508300370962,42.55307710186009,41.05213316943062,41.13113021850586
1999-03-24,41.499783202369144,42.553077192276994,40.86780680842444,42.5267448425293
1999-03-25,43.185049168667625,44.08034896850586,42.901976437836424,44.08034896850586
1999-03-26,43.7116945884078,44.2120091650221,43.422038780894255,43.60636520385742
1999-03-29,44.13301960516087,45.21264597975013,43.86969609916349,45.18631362915039
1999-03-30,45.13363899983151,45.502291827134684,44.68598913810623,44.87031555175781
1999-03-31,45.60762771869998,45.66029241583473,44.08035150179201,44.212013244628906
1999-04-01,45.5022969729981,45.5549616685687,44.396338366015506,45.133644104003906
1999-04-05,45.864371421637834,46.83208530121021,45.58129865414388,46.76625442504883
1999-04-06,46.71357437223824,47.37188291750654,46.31858924507727,46.858402252197266
1999-04-07,47.2929053840009,47.39823479465569,45.37064363955098,46.371273040771484
1999-04-08,46.29227161676111,46.96374654635577,45.344307010274534,46.73992156982422
1999-04-09,46.660922461634655,47.134904743976314,46.52926071653975,47.02957534790039
1999-04-12,45.92361446754774,47.02957307284419,45.870949772057436,46.713584899902344
1999-04-13,47.00324775695801,47.10857716369629,45.71296252441407,46.08161544799805
1999-04-14,46.66091550567446,46.713580195861454,44.244922843346224,44.50166320800781
1999-04-15,44.6596537877855,45.1797175627317,43.079713205670444,45.107303619384766
1999-04-16,45.00199105176163,45.00199105176163,43.55371164401038,43.79070281982422
1999-04-19,44.08035760632825,44.44901053732502,41.29571135969192,41.736778259277344
1999-04-20,41.5524508542738,43.027062544919765,41.15746557999363,42.68474197387695
1999-04-21,43.07972930782616,44.817664597750685,42.50041754451799,44.79133224487305
1999-04-22,45.21262761177714,46.134259508348016,44.916388787879356,46.00259780883789
1999-04-23,45.7656108963961,46.95056629935227,45.29162873521363,46.608245849609375
1999-04-26,46.92424983470031,48.03020858501312,46.772838815312255,47.681304931640625
1999-04-27,48.03020695950031,48.267198112261006,46.35151962744541,46.95058059692383
1999-04-28,46.55558330256764,46.713577363549206,45.140219839607795,45.344295501708984
1999-04-29,45.133625736281246,45.396949106971334,44.02766757938287,44.97563171386719
1999-04-30,45.60764045116165,45.84463165442981,43.65904611317899,45.26531982421875
1999-05-03,45.1336305986371,45.317956977978085,44.271246466720314,45.02830123901367
1999-05-04,45.10731127597857,45.81828465861221,44.05401737578059,44.31734085083008
1999-05-05,44.34366500308907,45.660282135009766,43.00071552852996,45.660282135009766
1999-05-06,45.23897067149338,45.63395586361934,43.580032864564345,44.00135040283203
1999-05-07,44.39631739253492,44.7649700873721,43.448353320096444,44.63330841064453
1999-05-10,44.922991913055704,45.38380806691179,44.39634488007733,45.08098602294922
1999-05-11,45.449625937674085,46.028937508142704,45.18630249655199,45.79194641113281
