Date,Open,High,Low,Close
1998-12-22,12.042653542736693,12.077492463303916,11.81039407228854,11.909104347229004
1998-12-23,12.170399496895927,12.19362545013428,11.949752941131592,12.193625450134277
1998-12-24,12.193623874657012,12.193623874657012,12.100720073707246,12.147171974182129
1998-12-28,12.332979324093538,12.332979324093538,12.112332801346103,12.182010650634766
1998-12-29,12.240074320891058,12.269106755238521,12.077492688545256,12.216848373413086
1998-12-30,12.147168953000135,12.31555705034096,12.10652355019373,12.170394897460938
1998-12-31,12.170397133662783,12.228462005483694,12.019428466928417,12.123945236206055
1999-01-04,12.135558178027471,12.47233443368565,12.112332229361389,12.263300895690918
1999-01-05,12.286522813340854,12.646524899554056,12.286522813340854,12.576847076416016
1999-01-06,12.890403328455083,12.983307136227731,12.785886544710852,12.948468208312988
1999-01-07,12.820721501441781,13.018142031808186,12.73943069482032,12.907818794250488
1999-01-08,13.192343530689088,13.215569487609315,12.814921730735396,12.960083961486816
1999-01-11,13.331695390784223,13.331695390784223,12.948467213174572,13.087822914123535
1999-01-12,13.192338852158324,13.215564800841701,12.733626365661621,12.733626365661621
1999-01-13,11.89168442774863,13.064594708219932,11.89168442774863,12.727818489074707
1999-01-14,12.762654764138361,12.867171500150413,12.472330497438216,12.553621292114258
1999-01-15,12.63491522419699,12.931046049764106,12.576850356438731,12.925239562988281
1999-01-19,13.238789106626589,13.378144781433184,13.01233613506587,13.37233829498291
1999-01-20,13.703310551208391,13.929763564554632,13.471051050340453,13.494277000427246
1999-01-21,13.471052621362908,13.494278574158361,13.05298547104475,13.145889282226562
1999-01-22,12.913627624511719,13.157500088643685,12.780078417963262,12.913627624511719
1999-01-25,13.076209093162142,13.145886939129259,12.85556258093294,13.140080451965332
1999-01-26,13.285246875798592,13.680088129100298,13.285246875798592,13.668475151062012
1999-01-27,13.842668096224466,13.929765420655409,13.378149032592773,13.378149032592773
1999-01-28,13.6568566280341,13.854277174527791,13.604598248079888,13.848470687866211
1999-01-29,13.88912553077887,14.063320248974255,13.726543793796507,14.05170726776123
1999-02-01,14.17944420201044,14.2607350369114,13.958797650136404,14.063314437866211
1999-02-02,14.121374752680728,14.121374752680728,13.610403955708726,13.825243949890137
1999-02-03,13.772992914373225,14.144608237526635,13.680089083584873,13.923961639404297
1999-02-04,14.028474198310073,14.028474198310073,13.331695678526462,13.44782543182373
1999-02-05,13.378150926438053,13.45944177408134,12.913631797047843,13.122665405273438
1999-02-08,13.28523977493804,13.56395109888779,13.05298033831325,13.343304634094238
1999-02-09,13.378148286238961,13.389761262181876,12.751047585321508,12.820725440979004
1999-02-10,12.878788701064295,13.157500088643685,12.727820032792126,12.913627624511719
1999-02-11,13.145887992009712,13.482664274490526,13.018145264172162,13.45943832397461
1999-02-12,13.145886060469662,13.296854716641134,12.85556172167837,12.925239562988281
1999-02-16,13.285246101957796,13.308472056681499,12.820727007483748,12.867178916931152
1999-02-17,12.542008164846997,12.99491401524425,12.472330341708957,12.576847076416016
1999-02-18,12.751043083253972,12.785881998781989,12.391040956131137,12.646526336669922
1999-02-19,12.867173921205001,12.960077704029587,12.692979328408905,12.762657165527344
1999-02-22,12.855566235962987,13.250407475369258,12.762662414926218,13.215568542480469
1999-02-23,13.378140372601367,13.552334908702948,13.215558805573226,13.389753341674805
1999-02-24,13.517501528192906,13.54072747583585,13.018143653869627,13.018143653869629
1999-02-25,12.774266297282699,13.052977561950684,12.68136254239337,13.052977561950684
1999-02-26,13.029753343774638,13.052979285563898,12.542008566200186,12.658138275146484
1999-03-01,12.495564639183783,12.704598248389459,12.425886769448557,12.600081443786621
1999-03-02,12.704593920346461,12.820723663676869,12.263300895690918,12.263300895690918
1999-03-03,12.44910605659698,12.530396861071027,12.21684661524256,12.472332000732422
1999-03-04,12.774276118124686,12.809115052992297,12.309756986556515,12.600081443786621
1999-03-05,12.960076811506942,13.006528699720228,12.73362385646717,12.890398979187012
1999-03-08,13.192339401111504,13.28524319971088,13.018144778737671,13.262017250061035
1999-03-09,13.192343274681969,13.447828795846585,13.076213492334416,13.122665405273438
1999-03-10,13.122665405273438,13.203956252916724,12.965890199104242,13.122665405273438
1999-03-11,13.19233672500502,13.36653131204294,12.971690248090324,13.099432945251465
1999-03-12,13.21556639969882,13.21556639969882,12.843951175805707,12.983306884765625
1999-03-15,13.076207308702065,13.192337036132812,12.872980285698258,13.192337036132812
1999-03-16,13.203956438936954,13.471054942099267,13.157504525343509,13.41879653930664
