Date,Open,High,Low,Close
1993-01-29,24.130412434107207,24.130412434107207,24.010360630952444,24.113262176513672
1993-02-01,24.130422398195428,24.284774780273438,24.130422398195428,24.284774780273438
1993-02-02,24.26761113732024,24.353362413423845,24.216160371658077,24.336212158203125
1993-02-03,24.370495478312172,24.610598882039387,24.3533452351888,24.593448638916016
1993-02-04,24.679220820797816,24.747821851571402,24.40481669770347,24.69637107849121
1993-02-05,24.6792049407959,24.73065568076976,24.542002967532266,24.6792049407959
1993-02-08,24.6792049407959,24.76495617408567,24.64490444747999,24.6792049407959
1993-02-09,24.593466503124624,24.593466503124624,24.456264458476788,24.507715225219727
1993-02-10,24.507716470127917,24.55916723948438,24.439115444319302,24.542016983032227
1993-02-11,24.576316135815024,24.764968946348144,24.576316135815024,24.662067413330078
1993-02-12,24.62777343728614,24.62777343728614,24.473421096801754,24.473421096801758
1993-02-16,24.404818728876833,24.404818728876833,23.82170991877015,23.85601043701172
1993-02-17,23.856002181897058,23.890302688269305,23.75310066278032,23.838851928710938
1993-02-18,24.113259207696004,24.113259207696004,23.4958500103439,23.821704864501953
1993-02-19,23.821706069935345,23.907457351684574,23.787405557235655,23.90745735168457
1993-02-22,23.976059581655704,24.027510353290157,23.907458552809764,23.993209838867188
1993-02-23,24.061798758772824,24.07894900735356,23.85599577580399,23.97604751586914
1993-02-24,23.993220280792755,24.284774780273438,23.993220280792755,24.284774780273438
1993-02-25,24.26761113732024,24.353362413423845,24.216160371658077,24.336212158203125
1993-02-26,24.387677532950395,24.387677532950395,24.250475408995683,24.370527267456055
1993-03-01,24.45626844784367,24.45626844784367,24.267615605679378,24.301916122436523
1993-03-02,24.319062303269856,24.662067413330078,24.284761792263833,24.662067413330078
1993-03-03,24.696352633743075,24.782103858165794,24.662052143973987,24.76495361328125
1993-03-04,24.799285487544235,24.799285487544235,24.627782821655273,24.627782821655273
1993-03-05,24.662065572578815,24.76496709791642,24.542013793018278,24.55916404724121
1993-03-08,24.61062505596974,25.107982635498047,24.61062505596974,25.107982635498047
1993-03-09,25.05653066942347,25.07368092997749,24.970779366653368,25.02223014831543
1993-03-10,25.022231999565577,25.073682785034183,24.919330428628363,25.07368278503418
1993-03-11,25.090836311727557,25.15943736794554,24.970784463346085,25.005084991455078
1993-03-12,24.79927066953663,24.81642092587794,24.593467593440888,24.747819900512695
1993-03-15,24.730660700304753,24.867862701416016,24.730660700304753,24.867862701416016
1993-03-16,24.867862701416016,24.936463701971643,24.867862701416016,24.867862701416016
1993-03-17,24.833564181198767,24.833564181198767,24.67921191764159,24.713512420654297
1993-03-18,24.816411950999292,24.97076420224946,24.816411950999292,24.867862701416016
1993-03-19,24.968082627846414,24.968082627846414,24.830232620239258,24.830232620239258
1993-03-22,24.58900670213293,24.744088033821228,24.571775443056456,24.692394256591797
1993-03-23,24.76132802113185,24.778559286282256,24.709634225680635,24.744096755981445
1993-03-24,24.709634225680635,24.847484346883874,24.589015369627802,24.744096755981445
1993-03-25,24.76131225902729,24.95085605502541,24.726849750663995,24.89916229248047
1993-03-26,24.88194851487066,24.899179781155198,24.74409838459437,24.761329650878906
1993-03-29,24.778542143887144,24.985317182640028,24.778542143887144,24.86469841003418
1993-03-30,24.899176997650713,24.933639526367184,24.864714468934242,24.933639526367188
1993-03-31,25.002545722127785,25.07147072756439,24.91638946533203,24.91638946533203
1993-04-01,24.95085137689552,24.95085137689552,24.778538867386573,24.830232620239258
1993-04-02,24.623467543376922,24.623467543376922,24.31330490112305,24.313304901123047
1993-04-05,24.50285257842544,24.50285257842544,24.365002493596045,24.433927536010742
1993-04-06,24.485618581866277,24.485618581866277,24.29607473640496,24.364999771118164
1993-04-07,24.399455225744912,24.451148986816406,24.34776146467342,24.451148986816406
1993-04-08,24.55453896236487,24.55453896236487,24.31330138659427,24.416688919067383
1993-04-12,24.657942053171688,24.778560917163443,24.623479520602615,24.761329650878906
1993-04-13,24.744080432256062,24.89916171630224,24.726849178473156,24.813005447387695
1993-04-14,24.83023341209401,24.847464663594423,24.76130840609236,24.778539657592773
1993-04-15,24.76130840609236,24.83023341209401,24.6751521485903,24.778539657592773
1993-04-16,24.795770909093186,24.83023341209401,24.74407715459195,24.778539657592773
1993-04-19,24.778539332597614,24.847464337695243,24.657920573676765,24.675151824951172
1993-04-20,24.640693088999967,24.67515559681675,24.399455534282485,24.554536819458008
1993-04-21,24.606244237235423,24.606244237235423,24.468394129463796,24.53731918334961
1993-04-22,24.433923146124414,24.640698236218554,24.227148056030273,24.227148056030273
1993-04-23,24.17544252668108,24.244367523193358,24.089286281040735,24.123748779296875
1993-04-26,24.140984854481903,24.227141117345866,23.865284813317228,23.9342098236084
1993-04-27,23.899747159745957,24.192678451538086,23.899747159745957,24.192678451538086
1993-04-28,24.158220559337327,24.209914326582698,24.10652679209195,24.140989303588867
1993-04-29,24.192683368349382,24.24437713623047,24.05483332066648,24.24437713623047
1993-04-30,24.33053861229533,24.416694910497508,24.278844833374023,24.278844833374023
1993-05-03,24.31330871178502,24.433927536010742,24.20992114816297,24.433927536010742
1993-05-04,24.485618049798514,24.606236857925598,24.451155533190775,24.52008056640625
1993-05-05,24.520077584419706,24.675158890294462,24.520077584419706,24.58900260925293
1993-05-06,24.554554822575696,24.571786089117854,24.48562975640706,24.50286102294922
1993-05-07,24.520074001578397,24.520074001578397,24.416686479435413,24.451148986816406
1993-05-10,24.48562975640706,24.64071115528649,24.48562975640706,24.50286102294922
1993-05-11,24.50283086600424,24.606218338012695,24.43390588466527,24.606218338012695
1993-05-12,24.502846596117273,24.589002878100807,24.502846596117273,24.5717716217041
1993-05-13,24.468388689418816,24.468388689418816,24.261613573733587,24.278844833374023
1993-05-14,24.27885083176873,24.347775887359273,24.24438830397346,24.261619567871094
1993-05-17,24.330535618700377,24.347766876220703,24.22714807357842,24.347766876220703
1993-05-18,24.3650041342457,24.382235396009666,24.24438530189795,24.330541610717773
1993-05-19,24.330526342663312,24.830232620239258,24.17544508410526,24.830232620239258
1993-05-20,24.830237275753877,24.89916229248047,24.778543513208938,24.89916229248047
1993-05-21,24.916389342792872,24.95085184534169,24.657920573676765,24.675151824951172
1993-05-24,24.726845903091537,24.864695915094835,24.726845903091537,24.778539657592773
1993-05-25,24.881926373091943,24.881926373091943,24.830232620239258,24.830232620239258
1993-05-26,24.899166151625888,25.15763500441093,24.88193489477355,25.140403747558594
1993-05-27,25.17486186466978,25.17486186466978,25.01978058008249,25.054243087768555
1993-05-28,25.0370271125166,25.0370271125166,24.813020675859534,24.933639526367188
1993-06-01,25.01976545831261,25.261002866312868,24.98530297145543,25.174846649169922
1993-06-02,25.105941233853923,25.226560031820277,25.002553692739905,25.140403747558594
1993-06-03,25.088705595454616,25.088705595454616,25.002549326239457,25.054243087768555
1993-06-04,24.985317496121382,24.985317496121382,24.864698722002178,24.96808624267578
1993-06-07,25.019773668199363,25.019773668199363,24.88192367553711,24.88192367553711
1993-06-08,24.813009777908803,24.813009777908803,24.65792846679687,24.657928466796875
