Date,Open,High,Low,Close
2000-05-26,32.45698912145337,32.59064865112305,32.30105300350541,32.59064865112305
2000-05-30,33.05844060889026,33.7935676574707,33.05844060889026,33.7935676574707
2000-05-31,33.90496506965023,34.35049680512527,33.90496506965023,33.91610336303711
2000-06-01,34.61224769734387,34.68464660644531,34.61224769734387,34.68464660644531
2000-06-02,36.255140060033554,36.489044189453125,36.255140060033554,36.489044189453125
2000-06-05,36.39993417496775,36.7563594790066,36.310827848958034,36.35538101196289
2000-06-06,36.92900776342281,37.357832012824645,36.60042814375127,36.71181106567383
2000-06-07,36.48904012506658,36.7563591003418,36.15489140597256,36.7563591003418
2000-06-08,37.15732862766864,37.15732862766864,36.66724395751953,36.66724395751953
2000-06-09,37.02369396152781,37.313289642333984,37.001417370696565,37.313289642333984
2000-06-12,37.42465608506143,37.42465608506143,36.17716754889272,36.205013275146484
2000-06-13,36.115898703601786,36.66724395751953,35.77618092088479,36.66724395751953
2000-06-14,36.96799074016939,36.96799074016939,36.489044189453125,36.489044189453125
2000-06-15,36.26626189627299,36.5335807800293,35.915405861342826,36.5335807800293
2000-06-16,36.6895246195837,36.711801197980535,36.333099365234375,36.333099365234375
2000-06-19,36.53360156921679,37.24645233154297,36.36652717179659,37.24645233154297
2000-06-20,37.302138453782206,37.54718086822927,37.15734066342712,37.49148941040039
2000-06-21,37.17853891292597,37.7580605026958,37.17853891292597,37.691192626953125
2000-06-22,37.80263202946361,37.80263202946361,36.5544319152832,36.5544319152832
2000-06-23,36.91106452731138,36.91106452731138,36.01949292037149,36.30925369262695
2000-06-26,36.45415271738213,36.75505828857422,36.28698295560875,36.75505828857422
2000-06-27,36.8107744523646,37.13396926287582,36.17552947998047,36.17552947998047
2000-06-28,36.33157239510463,37.22314472381885,36.33157239510463,37.08940887451172
2000-06-29,36.91108753916981,36.977955451378456,36.398433545570235,36.50988006591797
2000-06-30,36.532152865893536,36.86091995239258,36.23124739689441,36.86091995239258
2000-07-03,36.77731686286722,37.379127502441406,36.73273829697283,37.379127502441406
2000-07-05,37.167398627618255,37.178543274882905,36.82748688604633,36.955650329589844
2000-07-06,36.96678519327133,37.390281677246094,36.621301219502435,37.390281677246094
2000-07-07,37.39584059850864,37.76918604927605,37.39584059850864,37.624305725097656
2000-07-10,37.602042909367356,38.00325024331437,37.602042909367356,37.86951446533203
2000-07-11,37.80265805407981,38.01440643351009,37.69121153859019,37.824947357177734
